排名,代码,名称,综合评分,基本面,技术面,资金面,预测方向,目标价低,目标价高,风险等级
4631,002376.SZ,新北洋,43.3,59.1,19.8,51.1,偏空震荡,7.73,8.17,中等风险
4632,002426.SZ,胜利精密,43.3,35.5,50.0,46.5,偏空震荡,3.53,4.15,高风险
4633,300093.SZ,*ST金刚,43.3,45.1,37.2,49.1,偏空震荡,16.69,18.27,中等风险
4634,300103.SZ,达刚控股,43.3,41.4,42.1,47.9,偏空震荡,7.49,7.94,中等风险
4635,002528.SZ,ST英飞拓,43.3,29.1,52.3,53.6,偏空震荡,2.36,2.58,高风险
4636,300313.SZ,*ST天山,43.3,34.8,49.4,48.2,偏空震荡,6.69,7.55,高风险
4637,300348.SZ,长亮科技,43.3,35.0,50.0,47.2,偏空震荡,13.49,14.33,中等风险
4638,300360.SZ,炬华科技,43.3,61.5,16.2,52.0,偏多震荡,16.76,18.00,中等风险
4639,002766.SZ,索菱股份,43.3,35.2,50.0,47.0,偏空震荡,5.49,5.84,中等风险
4640,605158.SH,华达新材,43.3,39.9,42.1,50.3,偏空震荡,8.22,8.47,中等风险
4641,003040.SZ,楚天龙,43.3,33.9,50.0,49.1,偏空震荡,17.75,18.19,低风险
4642,301233.SZ,盛帮股份,43.3,56.5,24.7,48.4,看跌,53.96,55.84,中等风险
4643,601868.SH,中国能建,43.3,51.1,24.7,56.7,震荡整理,2.33,2.45,中等风险
4644,920008.BJ,成电光信,43.3,36.2,44.4,53.1,偏空震荡,30.12,31.09,中等风险
4645,000607.SZ,华媒控股,43.2,34.0,51.9,45.9,偏空震荡,4.43,5.21,高风险
4646,000828.SZ,东莞控股,43.2,65.5,13.7,48.8,看跌,10.77,10.93,低风险
4647,600365.SH,ST通葡,43.2,31.5,50.0,52.4,偏空震荡,2.98,3.16,中等风险
4648,600386.SH,北巴传媒,43.2,40.6,38.8,53.5,偏空震荡,4.48,4.56,中等风险
4649,002192.SZ,融捷股份,43.2,49.9,30.0,51.1,看跌,48.88,54.56,高风险
4650,603686.SH,福龙马,43.2,48.0,40.2,39.6,看跌,23.11,24.43,高风险
4651,002678.SZ,珠江钢琴,43.2,36.5,48.4,46.7,偏空震荡,5.07,5.56,高风险
4652,603806.SH,福斯特,43.2,44.2,37.6,49.6,偏空震荡,16.41,17.78,高风险
4653,300513.SZ,恒实科技,43.2,35.5,50.0,46.2,偏空震荡,9.30,9.72,中等风险
4654,300416.SZ,苏试试验,43.2,53.4,26.7,49.8,偏空震荡,17.88,18.61,高风险
4655,603877.SH,太平鸟,43.2,43.9,38.8,48.2,偏空震荡,15.61,15.60,中等风险
4656,601019.SH,山东出版,43.2,63.0,19.8,44.1,偏空震荡,8.76,9.36,中等风险
4657,688520.SH,神州细胞,43.2,22.8,62.9,48.2,震荡整理,37.81,40.95,中等风险
4658,301023.SZ,奕帆传动,43.2,52.9,30.3,45.6,看跌,45.32,47.50,中等风险
4659,688699.SH,明微电子,43.2,39.0,46.9,44.6,偏空震荡,54.00,58.32,高风险
4660,688073.SH,毕得医药,43.2,63.5,17.8,46.4,看跌,58.03,62.06,高风险
4661,603344.SH,星德胜,43.2,54.2,24.1,52.2,偏空震荡,30.08,31.78,中等风险
4662,000430.SZ,ST张家界,43.1,40.2,41.6,49.8,偏空震荡,7.11,7.28,低风险
4663,000723.SZ,美锦能源,43.1,37.3,45.9,48.5,偏空震荡,4.62,4.89,高风险
4664,000822.SZ,山东海化,43.1,26.8,57.9,48.3,偏空震荡,5.78,6.70,高风险
4665,000882.SZ,华联股份,43.1,34.2,50.0,47.7,偏空震荡,1.95,1.96,低风险
4666,600421.SH,*ST华嵘,43.1,42.9,38.2,50.1,偏空震荡,7.20,8.08,高风险
4667,603008.SH,喜临门,43.1,57.0,24.7,46.8,偏空震荡,20.57,21.46,中等风险
4668,601969.SH,海南矿业,43.1,49.5,35.9,42.8,偏空震荡,10.77,11.54,高风险
4669,002892.SZ,科力尔,43.1,44.0,36.2,51.2,偏空震荡,12.25,12.89,中等风险
4670,688585.SH,上纬新材,43.1,47.0,41.3,39.3,看跌,131.02,131.64,高风险
4671,920578.BJ,巨能股份,43.1,47.8,33.5,48.9,看跌,23.89,24.45,中等风险
4672,000759.SZ,中百集团,43.0,30.8,51.4,50.6,震荡整理,6.81,7.21,中等风险
4673,600238.SH,*ST椰岛,43.0,38.9,38.4,56.2,偏空震荡,5.36,5.95,高风险
4674,600255.SH,鑫科材料,43.0,40.1,38.4,54.0,看跌,3.66,3.86,高风险
4675,600828.SH,茂业商业,43.0,35.8,48.9,46.2,偏空震荡,5.49,6.81,高风险
4676,002076.SZ,*ST星光,43.0,51.2,30.3,47.8,看跌,2.16,2.21,中等风险
4677,002091.SZ,江苏国泰,43.0,61.1,16.2,51.6,偏空震荡,8.53,8.81,中等风险
4678,002224.SZ,三力士,43.0,46.1,35.0,49.1,偏空震荡,4.55,4.65,中等风险
4679,300006.SZ,莱美药业,43.0,37.4,44.0,50.4,偏空震荡,4.88,5.32,中等风险
4680,300011.SZ,鼎汉技术,43.0,39.6,45.2,45.2,偏空震荡,8.26,8.79,高风险
4681,601106.SH,中国一重,43.0,38.2,42.8,50.9,偏空震荡,4.97,5.09,中等风险
4682,002797.SZ,第一创业,43.0,60.0,16.2,53.3,偏空震荡,6.80,6.97,低风险
4683,300586.SZ,美联新材,43.0,34.6,50.0,46.8,看跌,9.75,10.39,中等风险
4684,603716.SH,塞力医疗,43.0,31.8,54.2,45.4,震荡整理,20.89,22.77,中等风险
4685,603038.SH,华立股份,43.0,53.6,24.7,51.8,偏空震荡,16.82,17.54,中等风险
4686,603217.SH,元利科技,43.0,48.0,33.1,49.0,看跌,25.19,26.09,高风险
4687,002978.SZ,安宁股份,43.0,54.8,24.1,50.7,看跌,34.94,37.50,高风险
4688,603712.SH,七一二,43.0,35.0,40.6,59.3,震荡整理,18.78,20.10,中等风险
4689,300952.SZ,恒辉安防,43.0,48.6,29.7,52.6,偏空震荡,44.13,49.71,高风险
4690,003007.SZ,直真科技,43.0,27.8,53.0,53.3,震荡整理,42.97,47.51,高风险
4691,001269.SZ,欧晶科技,43.0,39.2,44.0,47.6,偏空震荡,22.74,25.38,高风险
4692,301260.SZ,格力博,43.0,32.6,50.0,49.9,偏空震荡,16.21,17.23,中等风险
4693,920857.BJ,泓禧科技,43.0,32.0,52.7,47.2,偏空震荡,24.62,27.88,高风险
4694,301590.SZ,优优绿能,43.0,44.6,37.0,49.0,偏空震荡,192.15,201.23,高风险
4695,000536.SZ,华映科技,42.9,29.1,56.0,46.8,偏空震荡,4.47,4.73,中等风险
4696,000617.SZ,中油资本,42.9,45.6,38.8,44.3,偏空震荡,8.76,8.85,低风险
4697,600058.SH,五矿发展,42.9,38.9,42.5,50.0,震荡整理,11.78,13.64,高风险
4698,002370.SZ,亚太药业,42.9,63.3,16.2,47.6,看跌,7.01,7.16,中等风险
4699,002430.SZ,杭氧股份,42.9,54.6,24.1,50.5,偏空震荡,29.86,32.40,中等风险
4700,002718.SZ,友邦吊顶,42.9,49.5,32.5,47.0,偏空震荡,66.58,70.61,高风险
4701,002761.SZ,浙江建投,42.9,39.9,39.1,53.0,偏空震荡,8.37,8.55,中等风险
4702,688178.SH,万德斯,42.9,36.7,44.4,50.9,震荡整理,23.81,25.57,中等风险
4703,300774.SZ,倍杰特,42.9,46.8,32.6,50.9,偏空震荡,19.96,23.50,高风险
4704,688339.SH,亿华通-U,42.9,38.2,42.1,51.4,偏空震荡,28.93,33.29,高风险
4705,605488.SH,福莱新材,42.9,49.8,25.9,55.5,震荡整理,39.55,45.57,高风险
4706,600827.SH,百联股份,42.8,36.2,40.6,56.3,偏空震荡,8.71,9.09,低风险
4707,002349.SZ,精华制药,42.8,56.9,19.8,52.6,震荡整理,7.32,7.78,中等风险
4708,300044.SZ,ST赛为,42.8,29.2,57.0,44.8,震荡整理,6.61,7.83,高风险
4709,300128.SZ,锦富技术,42.8,33.5,50.0,47.8,偏空震荡,6.87,7.21,中等风险
4710,300197.SZ,节能铁汉,42.8,29.2,51.9,51.9,偏空震荡,1.72,1.80,中等风险
4711,603108.SH,润达医疗,42.8,31.5,44.0,59.1,震荡整理,15.03,16.83,高风险
4712,300587.SZ,天铁科技,42.8,28.0,57.4,46.1,偏空震荡,5.96,6.22,中等风险
4713,603978.SH,深圳新星,42.8,47.0,34.2,48.0,看跌,24.30,25.69,高风险
4714,603722.SH,阿科力,42.8,39.6,42.1,49.0,偏空震荡,37.36,39.76,中等风险
4715,688689.SH,银河微电,42.8,55.4,24.1,48.9,看跌,30.53,31.88,高风险
4716,605580.SH,恒盛能源,42.8,48.0,35.0,45.2,偏空震荡,23.05,23.57,中等风险
4717,301398.SZ,星源卓镁,42.8,50.6,27.1,52.4,偏空震荡,56.60,60.21,高风险
4718,301079.SZ,邵阳液压,42.8,37.5,45.5,47.6,偏空震荡,38.60,43.64,高风险
4719,301207.SZ,华兰疫苗,42.8,45.5,37.3,46.3,看跌,18.56,21.51,高风险
4720,603122.SH,合富中国,42.8,35.0,47.5,48.8,偏空震荡,17.32,17.14,高风险
4721,000008.SZ,神州高铁,42.7,39.0,42.1,49.5,偏空震荡,2.88,3.03,中等风险
4722,600198.SH,大唐电信,42.7,37.8,42.1,51.2,偏空震荡,9.28,9.75,中等风险
4723,600586.SH,金晶科技,42.7,30.2,47.8,55.7,震荡整理,5.87,7.01,高风险
4724,600979.SH,广安爱众,42.7,42.1,38.8,49.2,偏空震荡,4.47,4.51,中等风险
4725,002622.SZ,皓宸医疗,42.7,25.8,57.5,49.0,偏空震荡,2.80,2.98,中等风险
4726,300141.SZ,和顺电气,42.7,37.0,44.1,50.0,偏空震荡,14.03,15.81,高风险
4727,002515.SZ,金字火腿,42.7,38.8,47.2,42.8,偏空震荡,5.88,5.99,中等风险
4728,002557.SZ,洽洽食品,42.7,49.9,26.8,53.4,看跌,22.59,23.46,中等风险
4729,603421.SH,鼎信通讯,42.7,37.5,46.2,46.2,偏空震荡,7.74,8.58,高风险
4730,300582.SZ,英飞特,42.7,32.0,52.8,45.7,偏空震荡,15.89,18.09,高风险
4731,603488.SH,展鹏科技,42.7,33.4,48.3,49.8,偏空震荡,8.90,10.26,高风险
4732,603387.SH,基蛋生物,42.7,57.6,19.8,50.9,震荡整理,8.46,8.92,中等风险
4733,603183.SH,建研院,42.7,40.7,39.4,50.5,偏空震荡,4.56,4.82,中等风险
4734,300848.SZ,美瑞新材,42.7,48.9,30.6,49.6,偏空震荡,16.21,17.02,中等风险
4735,688051.SH,佳华科技,42.7,33.0,50.0,48.1,偏空震荡,34.91,37.06,中等风险
4736,300891.SZ,惠云钛业,42.7,36.5,47.7,45.5,偏空震荡,9.31,9.62,中等风险
4737,300997.SZ,欢乐家,42.7,36.8,47.5,45.5,偏空震荡,22.81,23.75,高风险
4738,301563.SZ,云汉芯城,42.7,58.5,24.7,42.8,看跌,158.89,165.18,中等风险
4739,600071.SH,凤凰光学,42.6,60.4,16.2,51.1,偏空震荡,20.56,21.64,中等风险
4740,600343.SH,航天动力,42.6,31.0,46.4,55.7,震荡整理,28.16,34.94,高风险
4741,002112.SZ,三变科技,42.6,36.7,43.4,51.0,偏空震荡,21.05,25.79,高风险
4742,002355.SZ,兴民智通,42.6,37.9,45.5,45.9,偏空震荡,6.74,6.71,高风险
4743,002596.SZ,海南瑞泽,42.6,35.6,50.3,43.2,偏空震荡,4.34,4.48,中等风险
4744,002651.SZ,利君股份,42.6,39.0,38.8,53.8,偏空震荡,10.71,11.02,中等风险
4745,603159.SH,上海亚虹,42.6,35.0,47.7,47.6,偏空震荡,25.90,27.23,中等风险
4746,603617.SH,君禾股份,42.6,47.1,33.1,48.7,偏空震荡,7.59,7.81,中等风险
4747,003031.SZ,中瓷电子,42.6,59.9,18.5,48.7,看跌,71.70,76.83,高风险
4748,688777.SH,中控技术,42.6,36.0,46.0,48.4,偏空震荡,75.15,87.85,高风险
4749,920145.BJ,恒合股份,42.6,42.5,38.0,49.1,看跌,16.58,16.75,高风险
4750,000829.SZ,天音控股,42.5,30.1,51.8,49.5,偏空震荡,10.10,10.58,中等风险
4751,000981.SZ,山子高科,42.5,50.8,30.8,45.4,看跌,4.51,4.81,高风险
4752,600397.SH,江钨装备,42.5,32.2,53.0,44.1,震荡整理,14.47,16.51,高风险
4753,600461.SH,洪城环境,42.5,53.2,26.5,47.8,偏空震荡,9.49,9.68,低风险
4754,600560.SH,金自天正,42.5,36.9,41.6,52.9,偏空震荡,16.31,17.05,中等风险
4755,002219.SZ,新里程,42.5,28.2,50.6,54.1,震荡整理,2.29,2.47,中等风险
4756,002255.SZ,海陆重工,42.5,61.8,16.2,48.4,看跌,11.81,12.37,中等风险
4757,002465.SZ,海格通信,42.5,31.8,52.0,46.2,震荡整理,15.83,17.63,高风险
4758,002647.SZ,*ST仁东,42.5,51.0,30.5,45.5,看跌,8.87,9.51,高风险
4759,300518.SZ,新迅达,42.5,45.5,35.9,46.9,看跌,19.52,20.80,高风险
4760,300721.SZ,怡达股份,42.5,25.0,61.0,44.6,震荡整理,13.93,17.39,高风险
4761,003012.SZ,东鹏控股,42.5,53.2,26.5,47.8,看跌,7.24,7.23,中等风险
4762,300782.SZ,卓胜微,42.5,34.2,42.1,56.4,震荡整理,71.06,76.84,中等风险
4763,688138.SH,清溢光电,42.5,60.4,16.2,50.8,震荡整理,28.75,31.19,中等风险
4764,301036.SZ,双乐股份,42.5,46.0,37.1,44.4,看跌,32.27,33.86,高风险
4765,688079.SH,美迪凯,42.5,41.2,37.6,51.3,偏空震荡,12.16,13.60,高风险
4766,003038.SZ,鑫铂股份,42.5,36.6,47.2,45.3,偏空震荡,16.23,18.87,高风险
4767,300904.SZ,威力传动,42.5,36.8,41.6,52.8,偏空震荡,58.56,63.22,中等风险
4768,920090.BJ,同辉信息,42.5,34.5,42.7,55.0,偏空震荡,5.13,5.89,高风险
4769,688137.SH,近岸蛋白,42.5,43.9,38.8,45.4,看跌,42.12,45.26,高风险
4770,300045.SZ,华力创通,42.4,55.1,27.1,43.5,看跌,26.69,27.23,高风险
4771,300084.SZ,海默科技,42.4,42.9,38.7,46.6,偏空震荡,10.26,10.88,中等风险
4772,002480.SZ,新筑股份,42.4,38.5,43.9,46.4,看跌,6.08,6.27,中等风险
4773,300131.SZ,英唐智控,42.4,43.0,39.6,45.5,偏空震荡,14.26,15.25,高风险
4774,300753.SZ,爱朋医疗,42.4,34.6,47.3,48.2,偏空震荡,32.76,36.08,高风险
4775,688133.SH,泰坦科技,42.4,43.4,33.5,53.1,看跌,24.10,24.83,中等风险
4776,601279.SH,英利汽车,42.4,36.9,42.1,51.8,看跌,4.58,4.59,中等风险
4777,688195.SH,腾景科技,42.4,59.8,22.5,42.5,看跌,186.56,212.53,高风险
4778,300955.SZ,嘉亨家化,42.4,37.4,43.2,49.2,偏空震荡,36.50,37.26,中等风险
4779,688359.SH,三孚新科,42.4,36.5,46.0,46.7,偏空震荡,71.06,80.54,高风险
4780,688707.SH,振华新材,42.4,37.4,41.6,51.5,偏空震荡,13.76,14.55,中等风险
4781,688348.SH,昱能科技,42.4,41.8,38.8,48.6,偏空震荡,51.06,54.90,高风险
4782,688651.SH,盛邦安全,42.4,36.5,44.0,49.4,偏空震荡,46.64,52.48,高风险
4783,000012.SZ,南玻Ａ,42.3,38.5,42.6,48.1,偏空震荡,4.45,4.63,中等风险
4784,600059.SH,古越龙山,42.3,48.2,27.9,53.0,偏空震荡,9.89,9.93,高风险
4785,600756.SH,浪潮软件,42.3,29.6,47.8,54.8,偏空震荡,17.31,18.55,中等风险
4786,002157.SZ,正邦科技,42.3,44.5,40.6,41.2,看跌,3.12,3.14,中等风险
4787,601010.SH,文峰股份,42.3,37.0,40.6,53.2,偏空震荡,2.61,2.65,低风险
4788,002830.SZ,名雕股份,42.3,44.5,37.4,45.5,偏空震荡,20.50,24.82,高风险
4789,601015.SH,陕西黑猫,42.3,34.9,37.1,61.4,震荡整理,3.96,4.94,高风险
4790,300589.SZ,江龙船艇,42.3,27.0,49.7,56.5,震荡整理,20.09,23.07,高风险
4791,688062.SH,迈威生物-U,42.3,37.9,44.0,47.1,偏空震荡,34.21,37.43,中等风险
4792,920679.BJ,前进科技,42.3,45.5,33.5,49.5,看跌,20.40,20.98,中等风险
4793,600346.SH,恒力石化,42.2,44.9,38.7,42.8,看跌,23.81,25.40,高风险
4794,002088.SZ,鲁阳节能,42.2,47.0,33.5,46.9,看跌,11.39,12.25,中等风险
4795,002168.SZ,*ST惠程,42.2,53.1,24.7,49.2,看跌,4.04,4.15,中等风险
4796,002194.SZ,武汉凡谷,42.2,38.4,38.8,53.1,偏空震荡,12.47,12.86,中等风险
4797,002234.SZ,民和股份,42.2,37.3,44.4,46.9,偏空震荡,9.08,9.17,中等风险
4798,300098.SZ,高新兴,42.2,57.2,16.2,54.6,看跌,6.02,6.32,中等风险
4799,300322.SZ,硕贝德,42.2,58.2,24.1,42.1,看跌,25.65,27.05,高风险
4800,601828.SH,美凯龙,42.2,35.2,43.2,52.2,偏空震荡,2.52,2.64,低风险
4801,300424.SZ,航新科技,42.2,43.1,33.1,53.5,偏空震荡,17.90,18.91,中等风险
4802,300621.SZ,维业股份,42.2,25.8,55.6,49.8,震荡整理,8.92,9.52,中等风险
4803,603289.SH,泰瑞机器,42.2,57.2,19.8,49.4,偏空震荡,10.86,11.11,中等风险
4804,300723.SZ,一品红,42.2,36.4,46.1,46.0,偏空震荡,32.91,34.17,中等风险
4805,301325.SZ,曼恩斯特,42.2,33.1,45.9,51.6,偏空震荡,49.63,53.24,高风险
4806,920030.BJ,德众汽车,42.2,38.0,42.1,49.0,偏空震荡,6.51,6.77,中等风险
4807,920876.BJ,慧为智能,42.2,51.6,26.7,48.9,看跌,25.73,27.22,高风险
4808,000678.SZ,襄阳轴承,42.1,37.0,44.4,47.2,偏空震荡,13.25,13.91,中等风险
4809,002402.SZ,和而泰,42.1,64.0,19.1,39.1,看跌,35.53,36.77,中等风险
4810,688622.SH,禾信仪器,42.1,31.0,50.2,48.6,震荡整理,127.44,155.56,高风险
4811,301060.SZ,兰卫医学,42.1,47.0,27.4,54.8,看跌,10.97,11.43,中等风险
4812,603291.SH,联合水务,42.1,41.5,40.8,44.7,偏空震荡,10.52,11.35,高风险
4813,688203.SH,海正生材,42.1,44.6,36.2,46.3,偏空震荡,13.02,13.44,中等风险
4814,001368.SZ,通达创智,42.1,56.4,25.8,42.2,看跌,27.79,29.38,高风险
4815,920719.BJ,宁新新材,42.1,30.2,50.0,49.9,偏空震荡,12.24,12.80,中等风险
4816,688347.SH,华虹公司,42.1,47.9,30.5,49.2,看跌,127.50,138.64,高风险
4817,600703.SH,三安光电,42.0,46.9,32.4,47.6,看跌,15.24,16.04,高风险
4818,300087.SZ,荃银高科,42.0,29.4,52.7,47.3,偏空震荡,7.83,8.91,高风险
4819,002702.SZ,海欣食品,42.0,34.1,48.2,45.8,偏空震荡,6.53,6.47,高风险
4820,601238.SH,广汽集团,42.0,31.5,44.4,55.3,震荡整理,7.68,7.96,低风险
4821,300428.SZ,立中集团,42.0,59.2,18.1,47.8,看跌,22.02,22.99,中等风险
4822,300771.SZ,智莱科技,42.0,71.5,5.0,46.8,偏空震荡,14.72,15.29,中等风险
4823,301179.SZ,泽宇智能,42.0,43.2,32.6,53.4,偏空震荡,16.65,17.75,中等风险
4824,688084.SH,晶品特装,42.0,57.5,21.5,46.1,看跌,80.01,84.69,高风险
4825,920284.BJ,灵鸽科技,42.0,47.5,29.8,50.3,看跌,34.13,38.03,高风险
4826,600800.SH,渤海化学,41.9,29.9,51.5,47.7,震荡整理,4.04,4.54,高风险
4827,601188.SH,龙江交通,41.9,54.6,19.2,53.3,看跌,3.58,3.61,低风险
4828,002654.SZ,万润科技,41.9,45.0,26.7,58.3,偏空震荡,13.57,14.87,高风险
4829,300337.SZ,银邦股份,41.9,42.1,41.3,42.6,偏空震荡,14.30,14.85,高风险
4830,002809.SZ,红墙股份,41.9,41.2,40.1,45.4,偏空震荡,13.45,13.58,高风险
4831,002857.SZ,三晖电气,41.9,37.0,44.0,46.6,偏空震荡,22.47,23.29,高风险
4832,300613.SZ,富瀚微,41.9,42.2,38.4,46.4,看跌,45.80,48.55,高风险
4833,300779.SZ,惠城环保,41.9,36.8,44.0,47.1,偏空震荡,96.03,109.15,高风险
4834,000524.SZ,岭南控股,41.8,45.0,33.1,48.7,看跌,12.33,12.74,中等风险
4835,000791.SZ,甘肃能源,41.8,62.1,12.4,50.4,偏空震荡,6.70,6.65,中等风险
4836,000799.SZ,酒鬼酒,41.8,32.2,49.8,45.9,偏空震荡,48.90,55.40,高风险
4837,600740.SH,山西焦化,41.8,30.6,44.0,56.7,震荡整理,4.13,4.87,高风险
4838,600785.SH,新华百货,41.8,45.5,31.9,49.6,看跌,20.00,22.36,高风险
4839,002279.SZ,久其软件,41.8,42.5,38.5,45.3,偏空震荡,9.55,9.74,高风险
4840,301028.SZ,鼎熔岩,41.8,57.9,16.2,51.8,偏空震荡,14.37,15.49,中等风险
4841,603773.SH,沃格光电,41.8,41.6,30.8,57.4,偏空震荡,33.07,38.89,高风险
4842,688533.SH,上声电子,41.8,55.0,20.0,51.0,偏空震荡,31.93,32.62,中等风险
4843,688611.SH,杭州柯林,41.8,41.2,35.9,50.9,看跌,57.64,59.20,高风险
4844,920970.BJ,大禹生物,41.8,38.4,42.1,46.9,偏空震荡,7.96,8.11,中等风险
4845,000863.SZ,三湘印象,41.7,35.8,42.1,50.4,偏空震荡,5.79,6.16,高风险
4846,601718.SH,际华集团,41.7,35.0,40.6,53.8,偏空震荡,3.23,3.30,中等风险
4847,603001.SH,奥康国际,41.7,41.0,37.3,49.1,看跌,8.97,9.69,高风险
4848,603843.SH,*ST正平,41.7,27.1,52.5,50.1,震荡整理,5.33,6.15,高风险
4849,605566.SH,福莱蒽特,41.7,53.6,20.2,52.9,偏空震荡,30.03,32.10,高风险
4850,920305.BJ,*ST云创,41.7,38.9,38.0,51.3,看跌,6.95,7.84,高风险
4851,301295.SZ,美硕科技,41.7,47.1,30.8,48.5,看跌,33.51,35.00,高风险
4852,001278.SZ,一彬科技,41.7,30.4,52.8,44.4,偏空震荡,22.84,23.12,高风险
4853,000608.SZ,*ST阳光,41.6,36.6,40.2,51.6,偏空震荡,3.41,3.91,高风险
4854,002506.SZ,协鑫集成,41.6,28.9,53.0,46.1,偏空震荡,3.77,4.85,高风险
4855,002589.SZ,瑞康医药,41.6,43.8,36.5,45.1,看跌,3.28,3.34,中等风险
4856,002693.SZ,*ST双成,41.6,50.2,24.7,51.6,偏空震荡,7.39,7.75,中等风险
4857,002846.SZ,英联股份,41.6,53.5,24.7,46.1,看跌,15.36,15.99,中等风险
4858,301226.SZ,祥明智能,41.6,49.6,29.4,46.0,看跌,29.95,31.60,中等风险
4859,605333.SH,沪光股份,41.6,60.0,16.2,47.6,看跌,28.50,29.48,低风险
4860,688057.SH,金达莱,41.6,53.8,19.8,52.8,偏空震荡,12.50,13.10,低风险
4861,688311.SH,盟升电子,41.6,53.8,24.1,46.6,看跌,42.84,45.71,高风险
4862,605167.SH,利柏特,41.6,47.9,27.2,51.7,偏空震荡,17.06,17.93,高风险
4863,301053.SZ,远信工业,41.6,40.2,39.1,47.3,看跌,34.20,35.39,中等风险
4864,603235.SH,天新药业,41.6,58.6,16.2,50.0,看跌,26.66,27.10,低风险
4865,301631.SZ,壹连科技,41.6,59.0,18.5,46.1,看跌,95.20,100.21,中等风险
4866,000048.SZ,京基智农,41.5,45.2,27.1,55.7,偏空震荡,17.21,18.03,高风险
4867,000560.SZ,我爱我家,41.5,54.9,22.5,46.6,看跌,2.94,3.27,高风险
4868,000800.SZ,一汽解放,41.5,45.8,30.9,49.6,看跌,6.80,6.94,低风险
4869,600419.SH,天润乳业,41.5,35.6,36.5,57.8,震荡整理,9.60,10.14,中等风险
4870,002022.SZ,科华生物,41.5,37.5,42.1,47.1,看跌,6.24,6.28,中等风险
4871,300477.SZ,ST合纵,41.5,34.9,44.4,47.8,偏空震荡,2.94,2.96,高风险
4872,002187.SZ,广百股份,41.5,29.8,52.0,45.7,偏空震荡,6.79,7.57,高风险
4873,002496.SZ,*ST辉丰,41.5,37.8,38.8,51.1,偏空震荡,1.70,1.87,高风险
4874,300162.SZ,雷曼光电,41.5,49.1,27.4,49.1,看跌,8.15,8.68,中等风险
4875,601608.SH,中信重工,41.5,50.8,24.4,50.4,看跌,7.30,7.60,高风险
4876,002795.SZ,永和智控,41.5,36.2,45.2,44.7,偏空震荡,6.51,6.94,高风险
4877,603955.SH,大千生态,41.5,39.0,38.8,49.4,看跌,28.20,29.35,中等风险
4878,603967.SH,中创物流,41.5,54.1,19.8,51.8,偏空震荡,12.51,12.90,低风险
4879,300878.SZ,维康药业,41.5,37.5,38.2,52.5,偏空震荡,27.26,30.72,高风险
4880,301042.SZ,安联锐视,41.5,44.2,32.6,49.8,看跌,80.00,82.88,中等风险
4881,688128.SH,中国电研,41.5,56.9,16.2,52.4,偏空震荡,28.86,30.54,中等风险
4882,300863.SZ,卡倍亿,41.5,53.4,24.9,45.8,看跌,55.41,58.95,高风险
4883,300880.SZ,迦南智能,41.5,44.8,32.6,48.7,看跌,18.70,19.44,中等风险
4884,301126.SZ,达嘉维康,41.5,37.5,41.6,47.7,看跌,11.80,12.84,中等风险
4885,920087.BJ,秋乐种业,41.5,35.9,40.1,52.5,偏空震荡,16.40,17.98,高风险
4886,600305.SH,恒顺醋业,41.4,52.2,15.5,60.3,偏空震荡,7.97,7.99,低风险
4887,600433.SH,冠豪高新,41.4,32.9,40.2,56.6,震荡整理,3.31,3.57,中等风险
4888,600733.SH,北汽蓝谷,41.4,42.6,24.1,63.5,震荡整理,7.94,8.46,中等风险
4889,002656.SZ,*ST摩登,41.4,42.5,35.0,48.5,看跌,2.62,2.65,低风险
4890,603567.SH,珍宝岛,41.4,40.5,40.6,44.1,看跌,8.34,8.35,中等风险
4891,300655.SZ,晶瑞电材,41.4,62.8,10.6,50.2,偏空震荡,16.50,17.84,中等风险
4892,688584.SH,上海合晶,41.4,58.0,16.2,50.2,偏空震荡,22.48,23.84,中等风险
4893,688234.SH,天岳先进,41.4,42.0,38.8,44.2,看跌,83.91,94.99,高风险
4894,301662.SZ,宏工科技,41.4,37.5,46.4,40.5,偏空震荡,163.90,173.01,高风险
4895,920592.BJ,华信永道,41.4,36.9,40.6,49.8,偏空震荡,37.54,38.49,中等风险
4896,000727.SZ,冠捷科技,41.3,28.6,50.0,49.3,偏空震荡,2.48,2.60,中等风险
4897,600113.SH,浙江东日,41.3,48.4,29.8,46.2,看跌,57.56,59.53,中等风险
4898,600719.SH,大连热电,41.3,31.5,47.0,48.9,偏空震荡,6.40,6.56,中等风险
4899,600877.SH,电科芯片,41.3,41.2,38.5,45.4,看跌,19.02,19.98,高风险
4900,002061.SZ,浙江交科,41.3,52.1,21.1,52.2,看跌,4.04,4.07,低风险
4901,002344.SZ,海宁皮城,41.3,43.1,31.2,52.7,偏空震荡,4.90,4.98,中等风险
4902,300039.SZ,上海凯宝,41.3,59.6,16.2,47.0,看跌,6.13,6.36,中等风险
4903,002995.SZ,天地在线,41.3,36.0,46.4,42.8,偏空震荡,20.55,28.85,高风险
4904,603516.SH,淳中科技,41.3,35.5,47.1,42.4,偏空震荡,146.01,164.21,高风险
